Line  57
 08:08:49.4     8.570042 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19434.646 17604.360 16152.788 14247.178 11034.502 7132.748 5584.549 2214.922 85.464 1.018 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 565.734 0.0058970 0.0095150 0.0097955 0.0099182 0.0098616 0.0096115 0.0091636 0.0085251 0.0077461 0.0072462 0.0075587 0.0076955 0.0071038 0.0060526 0.0052838 0.0055240 0.0063189 0.0067066 0.0309971 0.6489174 0.0012355 
 08:08:50.0     7.855455 5 546.152391
 08:08:50.0     9.116761 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17813.358 15449.718 13838.289 12704.104 11043.900 7938.261 4485.528 3120.018 1181.479 55.936 0.961 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 546.152 0.0060799 0.0093460 0.0094334 0.0095203 0.0094305 0.0091518 0.0086822 0.0080312 0.0075893 0.0081772 0.0091300 0.0094187 0.0085867 0.0071085 0.0061793 0.0069545 0.0089403 0.0093167 0.0257208 0.6531184 0.0009219 
 08:08:50.6     6.449657 5 632.260791
 08:08:50.6     7.141299 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 16923.219 15377.775 6461.166 197.926 1.098 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 632.261 0.0063473 0.0103330 0.0107755 0.0110740 0.0112028 0.0111417 0.0108781 0.0104099 0.0097460 0.0089074 0.0079267 0.0068465 0.0057595 0.0048858 0.0043875 0.0042528 0.0042592 0.0049093 0.0385618 0.5776898 0.0021038 
 08:08:51.2     6.791852 5 591.364427
 08:08:51.2     7.175558 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19770.486 17773.294 14922.934 11026.824 9486.922 4099.673 160.282 1.023 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 591.364 0.0059303 0.0093154 0.0095625 0.0097809 0.0098378 0.0097156 0.0094048 0.0089059 0.0082310 0.0075218 0.0071838 0.0072362 0.0070428 0.0064883 0.0059785 0.0060780 0.0065330 0.0075077 0.0354474 0.6101140 0.0016949 
 08:08:51.8     7.386035 5 525.650563
 08:08:51.8     7.800870 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18897.867 16590.289 14818.043 13350.417 11495.491 8720.675 5627.214 4508.253 2156.319 116.690 0.978 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 525.651 0.0056335 0.0081523 0.0080823 0.0082128 0.0081962 0.0080191 0.0076760 0.0072172 0.0071291 0.0081313 0.0093592 0.0100096 0.0097282 0.0088389 0.0084520 0.0099189 0.0125755 0.0136001 0.0288575 0.6231301 0.0012229 
 08:08:52.4     5.128361 5 730.423497
 08:08:52.4     1.944768 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19520.736 12622.550 1114.652 0.836 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 730.423 0.0068160 0.0112730 0.0120330 0.0127072 0.0132707 0.0137013 0.0139808 0.0140965 0.0140416 0.0138154 0.0134220 0.0128687 0.0121628 0.0113085 0.0103040 0.0095311 0.0094863 0.0107554 0.0701784 0.6688358 0.0011869 
 08:08:53.0     6.321940 5 611.953161
 08:08:53.0     1.806155 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18886.626 17520.703 12190.698 1167.097 0.924 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 611.953 0.0071428 0.0118126 0.0126062 0.0133095 0.0138966 0.0143437 0.0146312 0.0147450 0.0146767 0.0144236 0.0139882 0.0133755 0.0125907 0.0116360 0.0107346 0.0108609 0.0120695 0.0141904 0.0679983 0.6102835 0.0018611 
 08:08:53.6     6.427671 5 618.809961
 08:08:53.6     1.851580 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 16941.857 15399.331 10405.251 1223.266 0.800 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 618.810 0.0077921 0.0128392 0.0136303 0.0143136 0.0148642 0.0152620 0.0154934 0.0155520 0.0154395 0.0151647 0.0147416 0.0141860 0.0135113 0.0127234 0.0119974 0.0123272 0.0141731 0.0165835 0.0792752 0.7095504 0.0008642 
 08:08:54.2     6.680243 5 599.563999
 08:08:54.2     1.825723 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17662.247 16199.330 11077.991 1214.759 0.846 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 599.564 0.0080833 0.0133123 0.0141207 0.0148147 0.0153687 0.0157618 0.0159798 0.0160164 0.0158734 0.0155598 0.0150903 0.0144813 0.0137468 0.0128937 0.0119228 0.0116391 0.0130788 0.0151545 0.0769634 0.7041978 0.0009716 
 08:08:54.8     7.580883 5 543.564431
 08:08:54.8     2.147866 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17803.161 14341.096 12805.943 9011.083 1149.486 0.861 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 543.564 0.0080397 0.0132443 0.0140559 0.0147575 0.0153248 0.0157381 0.0159847 0.0160591 0.0159640 0.0157086 0.0153062 0.0147711 0.0141130 0.0133790 0.0132485 0.0153050 0.0185498 0.0217677 0.0829102 0.7001781 0.0010969 
 08:08:55.4     6.609733 5 619.157727
 08:08:55.4     2.203172 4 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18990.344 17123.998 15084.998 12798.931 10170.540 8469.812 5754.573 1250.188 0.640 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 619.158 0.0079002 0.0125499 0.0131212 0.0137353 0.0142177 0.0145520 0.0147294 0.0147490 0.0146188 0.0143540 0.0139915 0.0140295 0.0154608 0.0178164 0.0212208 0.0268070 0.0349480 0.0458044 0.1100525 0.6954522 0.0008596 
 08:08:56.0     6.586299 5 601.198849
 08:08:56.0     2.460279 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18398.522 16179.139 13945.539 11657.319 9319.083 6970.098 5447.182 4054.064 1350.903 0.605 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 601.199 0.0074171 0.0110010 0.0112145 0.0117384 0.0121504 0.0124378 0.0125947 0.0126228 0.0125319 0.0126181 0.0137404 0.0160694 0.0192646 0.0236000 0.0299753 0.0402096 0.0549503 0.0719023 0.1287325 0.6673311 0.0007873 
 08:08:56.6     5.667449 5 675.846714
 08:08:56.6     2.274155 5 19512.372 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17980.496 15850.718 13743.196 11604.939 9388.439 7080.683 5412.139 3801.657 1326.992 0.548 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 675.847 0.0074270 0.0100992 0.0099836 0.0104953 0.0109141 0.0112274 0.0114282 0.0115158 0.0114963 0.0118064 0.0134773 0.0160936 0.0194164 0.0237886 0.0300211 0.0399617 0.0550076 0.0755001 0.1349932 0.6607743 0.0007571 
 08:08:57.2     4.405228 5 739.304079
 08:08:57.2     2.452550 5 18220.679 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18970.381 16763.731 14582.219 12439.573 10318.651 8196.731 6082.733 4527.569 3167.406 1288.633 0.497 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 739.304 0.0068379 0.0085675 0.0082115 0.0086663 0.0090509 0.0093544 0.0095708 0.0096986 0.0099970 0.0112168 0.0134822 0.0166238 0.0208123 0.0265555 0.0348842 0.0480908 0.0682146 0.0957882 0.1494445 0.6495429 0.0007242 
 08:08:57.8     5.761927 5 596.601657
 08:08:57.8     2.111318 5 18337.985 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18598.893 16705.923 14831.771 12926.984 10952.123 8739.402 7532.883 5485.001 1117.486 0.664 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 596.602 0.0067126 0.0089584 0.0088824 0.0094804 0.0100221 0.0104935 0.0108834 0.0111838 0.0113904 0.0116439 0.0125386 0.0145286 0.0171536 0.0203248 0.0243594 0.0300857 0.0370569 0.0435295 0.1007020 0.6642877 0.0008980 
 08:08:58.4     4.499637 5 726.901077
